Student ID,English,Mathematics,Science,Social Studies,Logical Reasoning,Computer Awareness,Courses,Interest
Student_42_3,75,82,84,76,82,94,DIPLOMA,Electronics and Communication
Student_42_4,75,85,79,84,88,81,DIPLOMA,Construction and Design
Student_42_5,94,82,76,81,85,84,DIPLOMA,Hospitality and Event Management
Student_42_6,83,84,85,76,80,80,DIPLOMA,Life Sciences and Environment
Student_42_7,86,80,81,88,84,82,DIPLOMA,Arts and Media
Student_42_8,90,78,94,78,85,85,DIPLOMA,Physical Education and Wellness
Student_42_9,82,89,77,77,89,81,DIPLOMA,"Finance, Business, and Marketing"
Student_43_1,75,80,85,75,85,86,DIPLOMA,Computer Science and Information Technology
Student_43_2,76,92,82,76,84,81,DIPLOMA,Mechanical and Electrical
Student_43_3,79,85,81,76,81,90,DIPLOMA,Electronics and Communication
Student_43_4,79,81,78,84,85,85,DIPLOMA,Construction and Design
Student_43_5,85,80,78,82,83,80,DIPLOMA,Hospitality and Event Management
Student_43_6,84,85,85,76,84,75,DIPLOMA,Life Sciences and Environment
Student_43_7,95,79,82,80,80,83,DIPLOMA,Arts and Media
Student_43_8,81,75,89,80,81,81,DIPLOMA,Physical Education and Wellness
Student_43_9,80,83,75,78,95,82,DIPLOMA,"Finance, Business, and Marketing"
Student_44_1,77,89,84,77,82,92,DIPLOMA,Computer Science and Information Technology
Student_44_2,79,88,84,80,85,85,DIPLOMA,Mechanical and Electrical
Student_44_3,76,85,80,75,83,87,DIPLOMA,Electronics and Communication
Student_44_4,79,82,77,85,92,84,DIPLOMA,Construction and Design
Student_44_5,94,85,80,84,83,82,DIPLOMA,Hospitality and Event Management
Student_44_6,83,80,95,76,85,78,DIPLOMA,Life Sciences and Environment
Student_44_7,92,78,81,86,82,82,DIPLOMA,Arts and Media
Student_44_8,83,78,94,75,83,80,DIPLOMA,Physical Education and Wellness
Student_44_9,80,88,78,78,94,84,DIPLOMA,"Finance, Business, and Marketing"
Student_45_1,80,86,85,79,85,89,DIPLOMA,Computer Science and Information Technology
Student_45_2,78,92,86,75,83,83,DIPLOMA,Mechanical and Electrical
Student_45_3,76,85,81,77,81,92,DIPLOMA,Electronics and Communication
Student_45_4,76,82,76,84,94,81,DIPLOMA,Construction and Design
Student_45_5,93,80,75,85,84,84,DIPLOMA,Hospitality and Event Management
Student_45_6,82,80,92,78,90,76,DIPLOMA,Life Sciences and Environment
Student_45_7,92,80,81,86,84,83,DIPLOMA,Arts and Media
Student_45_8,89,78,88,78,80,80,DIPLOMA,Physical Education and Wellness
Student_45_9,81,84,76,77,89,82,DIPLOMA,"Finance, Business, and Marketing"
Student_46_1,80,90,80,78,85,92,DIPLOMA,Computer Science and Information Technology
Student_46_2,80,92,83,80,83,80,DIPLOMA,Mechanical and Electrical
Student_46_3,75,81,83,76,84,86,DIPLOMA,Electronics and Communication
Student_46_4,80,85,78,90,88,83,DIPLOMA,Construction and Design
Student_46_5,90,80,79,83,84,83,DIPLOMA,Hospitality and Event Management
Student_46_6,80,85,93,79,84,75,DIPLOMA,Life Sciences and Environment
Student_46_7,92,77,81,87,84,82,DIPLOMA,Arts and Media
Student_46_8,84,80,93,75,80,82,DIPLOMA,Physical Education and Wellness
Student_46_9,81,81,75,80,91,83,DIPLOMA,"Finance, Business, and Marketing"
Student_47_1,76,87,84,77,80,93,DIPLOMA,Computer Science and Information Technology
Student_47_2,80,90,80,79,80,82,DIPLOMA,Mechanical and Electrical
Student_47_3,76,80,88,78,80,95,DIPLOMA,Electronics and Communication
Student_47_4,75,84,78,90,93,85,DIPLOMA,Construction and Design
Student_47_5,86,85,80,84,83,80,DIPLOMA,Hospitality and Event Management
Student_47_6,84,83,89,77,90,75,DIPLOMA,Life Sciences and Environment
Student_47_7,93,80,83,84,85,81,DIPLOMA,Arts and Media
Student_47_8,86,78,90,80,80,83,DIPLOMA,Physical Education and Wellness
Student_47_9,82,80,78,76,87,84,DIPLOMA,"Finance, Business, and Marketing"
Student_48_1,76,88,85,77,84,92,DIPLOMA,Computer Science and Information Technology
Student_48_2,80,89,84,76,84,83,DIPLOMA,Mechanical and Electrical
Student_48_3,78,85,86,80,81,89,DIPLOMA,Electronics and Communication
Student_48_4,76,80,80,81,85,85,DIPLOMA,Construction and Design
Student_48_5,85,80,76,90,82,82,DIPLOMA,Hospitality and Event Management
Student_48_6,85,80,95,78,86,78,DIPLOMA,Life Sciences and Environment
Student_48_7,89,77,85,84,83,80,DIPLOMA,Arts and Media
Student_48_8,80,76,91,78,83,82,DIPLOMA,Physical Education and Wellness
Student_48_9,80,85,80,75,85,83,DIPLOMA,"Finance, Business, and Marketing"
Student_49_1,77,83,81,79,82,89,DIPLOMA,Computer Science and Information Technology
Student_49_2,77,92,82,77,80,81,DIPLOMA,Mechanical and Electrical
Student_49_3,75,80,86,80,83,95,DIPLOMA,Electronics and Communication
Student_49_4,78,85,75,83,86,84,DIPLOMA,Construction and Design
Student_49_5,90,82,75,80,80,83,DIPLOMA,Hospitality and Event Management
Student_49_6,85,83,86,77,90,76,DIPLOMA,Life Sciences and Environment
Student_49_7,95,78,82,81,84,80,DIPLOMA,Arts and Media
Student_49_8,88,75,93,78,80,85,DIPLOMA,Physical Education and Wellness
Student_49_9,84,89,77,76,94,81,DIPLOMA,"Finance, Business, and Marketing"
Student_50_1,78,81,85,77,81,89,DIPLOMA,Computer Science and Information Technology
Student_50_2,80,93,84,78,84,83,DIPLOMA,Mechanical and Electrical
Student_50_3,79,82,88,80,84,90,DIPLOMA,Electronics and Communication
Student_50_4,80,83,77,82,86,81,DIPLOMA,Construction and Design
Student_50_5,93,82,78,83,83,80,DIPLOMA,Hospitality and Event Management
Student_50_6,83,81,90,77,86,80,DIPLOMA,Life Sciences and Environment
Student_50_7,88,78,83,82,80,80,DIPLOMA,Arts and Media
Student_50_8,88,78,94,76,85,84,DIPLOMA,Physical Education and Wellness
Student_50_9,80,90,78,78,91,85,DIPLOMA,"Finance, Business, and Marketing"
Student_51_1,78,83,83,77,83,93,DIPLOMA,Computer Science and Information Technology
Student_51_2,76,88,88,79,81,81,DIPLOMA,Mechanical and Electrical
Student_51_3,80,81,90,77,81,94,DIPLOMA,Electronics and Communication
Student_51_4,77,83,80,82,94,82,DIPLOMA,Construction and Design
Student_51_5,91,84,76,90,80,84,DIPLOMA,Hospitality and Event Management
Student_51_6,83,83,92,79,84,79,DIPLOMA,Life Sciences and Environment
Student_51_7,85,80,81,80,83,82,DIPLOMA,Arts and Media
Student_51_8,81,78,90,75,82,83,DIPLOMA,Physical Education and Wellness
Student_51_9,85,89,78,79,94,82,DIPLOMA,"Finance, Business, and Marketing"
Student_52_1,75,82,84,77,85,95,DIPLOMA,Computer Science and Information Technology
Student_52_2,77,94,86,77,85,84,DIPLOMA,Mechanical and Electrical
Student_52_3,79,81,81,75,81,90,DIPLOMA,Electronics and Communication
Student_52_4,77,80,79,81,87,82,DIPLOMA,Construction and Design
Student_52_5,88,83,80,89,85,85,DIPLOMA,Hospitality and Event Management
Student_52_6,84,85,87,79,85,79,DIPLOMA,Life Sciences and Environment
Student_52_7,86,76,80,83,84,84,DIPLOMA,Arts and Media
Student_52_8,87,76,86,77,83,83,DIPLOMA,Physical Education and Wellness
Student_52_9,81,88,79,75,91,83,DIPLOMA,"Finance, Business, and Marketing"
Student_53_1,75,90,85,80,84,91,DIPLOMA,Computer Science and Information Technology
Student_53_2,79,88,80,76,85,85,DIPLOMA,Mechanical and Electrical
Student_53_3,79,82,85,80,82,92,DIPLOMA,Electronics and Communication
Student_53_4,77,83,75,90,86,80,DIPLOMA,Construction and Design
Student_53_5,93,83,79,86,80,81,DIPLOMA,Hospitality and Event Management
Student_53_6,83,80,86,76,87,79,DIPLOMA,Life Sciences and Environment
Student_53_7,88,77,83,90,81,80,DIPLOMA,Arts and Media
Student_53_8,84,75,89,76,80,80,DIPLOMA,Physical Education and Wellness
Student_53_9,81,88,78,77,92,80,DIPLOMA,"Finance, Business, and Marketing"
Student_54_1,76,88,84,78,84,92,DIPLOMA,Computer Science and Information Technology
Student_54_2,77,91,80,78,81,80,DIPLOMA,Mechanical and Electrical
Student_54_3,77,81,89,77,85,93,DIPLOMA,Electronics and Communication
Student_54_4,76,80,78,88,95,80,DIPLOMA,Construction and Design
Student_54_5,85,80,77,82,84,81,DIPLOMA,Hospitality and Event Management
Student_54_6,80,81,90,75,88,76,DIPLOMA,Life Sciences and Environment
Student_54_7,86,75,81,86,82,84,DIPLOMA,Arts and Media
Student_54_8,83,80,94,78,83,80,DIPLOMA,Physical Education and Wellness
Student_54_9,84,86,76,77,95,84,DIPLOMA,"Finance, Business, and Marketing"
Student_55_1,80,86,85,79,82,86,DIPLOMA,Computer Science and Information Technology
Student_55_2,75,92,83,79,83,82,DIPLOMA,Mechanical and Electrical
Student_55_3,80,81,84,79,83,91,DIPLOMA,Electronics and Communication
Student_55_4,76,83,78,90,89,80,DIPLOMA,Construction and Design
Student_55_5,91,83,78,90,84,82,DIPLOMA,Hospitality and Event Management
Student_55_6,82,81,95,80,88,77,DIPLOMA,Life Sciences and Environment
Student_55_7,89,78,85,88,84,81,DIPLOMA,Arts and Media
Student_55_8,84,75,95,76,85,85,DIPLOMA,Physical Education and Wellness
Student_55_9,82,80,79,79,89,83,DIPLOMA,"Finance, Business, and Marketing"
Student_56_1,75,85,82,75,83,91,DIPLOMA,Computer Science and Information Technology
Student_56_2,79,86,90,76,81,83,DIPLOMA,Mechanical and Electrical
Student_56_3,75,85,81,78,84,92,DIPLOMA,Electronics and Communication
Student_56_4,78,82,77,85,94,80,DIPLOMA,Construction and Design
Student_56_5,91,85,79,87,82,81,DIPLOMA,Hospitality and Event Management
Student_56_6,85,83,86,77,80,77,DIPLOMA,Life Sciences and Environment
Student_56_7,85,75,84,86,85,81,DIPLOMA,Arts and Media
Student_56_8,87,75,93,75,83,85,DIPLOMA,Physical Education and Wellness
Student_56_9,84,81,80,77,89,80,DIPLOMA,"Finance, Business, and Marketing"
Student_57_1,79,86,80,77,82,85,DIPLOMA,Computer Science and Information Technology
Student_57_2,80,92,89,80,83,85,DIPLOMA,Mechanical and Electrical
Student_57_3,79,81,85,75,82,90,DIPLOMA,Electronics and Communication
Student_57_4,80,82,79,87,89,82,DIPLOMA,Construction and Design
Student_57_5,87,80,76,85,82,81,DIPLOMA,Hospitality and Event Management
Student_57_6,85,82,92,75,84,77,DIPLOMA,Life Sciences and Environment
Student_57_7,90,78,83,80,84,83,DIPLOMA,Arts and Media
Student_57_8,80,78,90,77,85,81,DIPLOMA,Physical Education and Wellness
Student_57_9,85,87,76,78,89,83,DIPLOMA,"Finance, Business, and Marketing"
Student_58_1,76,85,85,80,81,87,DIPLOMA,Computer Science and Information Technology
Student_58_2,75,95,83,77,80,82,DIPLOMA,Mechanical and Electrical
Student_58_3,76,85,82,77,80,88,DIPLOMA,Electronics and Communication
Student_58_4,78,80,80,82,92,84,DIPLOMA,Construction and Design
Student_58_5,92,82,77,83,82,82,DIPLOMA,Hospitality and Event Management
Student_58_6,84,85,86,80,90,76,DIPLOMA,Life Sciences and Environment
Student_58_7,91,76,82,85,85,80,DIPLOMA,Arts and Media
Student_58_8,82,79,93,77,83,81,DIPLOMA,Physical Education and Wellness
Student_58_9,83,87,78,80,95,80,DIPLOMA,"Finance, Business, and Marketing"
Student_59_1,80,86,83,77,84,94,DIPLOMA,Computer Science and Information Technology
Student_59_2,78,89,82,80,85,81,DIPLOMA,Mechanical and Electrical
Student_59_3,80,82,85,78,81,95,DIPLOMA,Electronics and Communication
Student_59_4,77,81,75,80,95,80,DIPLOMA,Construction and Design
Student_59_5,87,84,75,81,80,84,DIPLOMA,Hospitality and Event Management
Student_59_6,81,81,91,75,82,80,DIPLOMA,Life Sciences and Environment
Student_59_7,93,79,81,88,82,80,DIPLOMA,Arts and Media
Student_59_8,89,80,89,80,85,80,DIPLOMA,Physical Education and Wellness
Student_59_9,84,81,79,79,85,84,DIPLOMA,"Finance, Business, and Marketing"
Student_60_1,78,81,84,79,82,93,DIPLOMA,Computer Science and Information Technology
Student_60_2,79,95,90,76,81,81,DIPLOMA,Mechanical and Electrical
Student_60_3,76,80,82,76,81,88,DIPLOMA,Electronics and Communication
Student_60_4,79,84,78,83,86,82,DIPLOMA,Construction and Design
Student_60_5,88,81,78,82,80,83,DIPLOMA,Hospitality and Event Management
Student_60_6,81,85,86,78,84,76,DIPLOMA,Life Sciences and Environment
Student_60_7,95,78,84,81,81,83,DIPLOMA,Arts and Media
Student_60_8,84,77,94,75,85,84,DIPLOMA,Physical Education and Wellness
Student_60_9,83,86,78,75,93,80,DIPLOMA,"Finance, Business, and Marketing"
Student_61_1,77,88,84,75,80,89,DIPLOMA,Computer Science and Information Technology
Student_61_2,79,91,85,75,85,84,DIPLOMA,Mechanical and Electrical
Student_61_3,75,82,86,80,80,89,DIPLOMA,Electronics and Communication
Student_61_4,78,83,80,89,91,80,DIPLOMA,Construction and Design
Student_61_5,89,84,78,86,85,82,DIPLOMA,Hospitality and Event Management
Student_61_6,83,82,88,80,89,80,DIPLOMA,Life Sciences and Environment
Student_61_7,87,79,85,82,81,80,DIPLOMA,Arts and Media
Student_61_8,80,76,95,78,84,84,DIPLOMA,Physical Education and Wellness
Student_61_9,84,81,76,76,91,85,DIPLOMA,"Finance, Business, and Marketing"
Student_62_1,79,83,83,80,85,91,DIPLOMA,Computer Science and Information Technology
Student_62_2,75,85,88,80,85,85,DIPLOMA,Mechanical and Electrical
Student_62_3,77,81,81,78,83,95,DIPLOMA,Electronics and Communication
Student_62_4,75,85,78,80,95,85,DIPLOMA,Construction and Design
Student_62_5,89,81,76,85,85,82,DIPLOMA,Hospitality and Event Management
Student_62_6,80,85,95,76,89,76,DIPLOMA,Life Sciences and Environment
Student_62_7,89,80,82,87,85,85,DIPLOMA,Arts and Media
Student_62_8,80,80,92,76,84,80,DIPLOMA,Physical Education and Wellness
Student_62_9,81,87,78,76,91,82,DIPLOMA,"Finance, Business, and Marketing"
Student_63_1,75,87,85,79,84,85,DIPLOMA,Computer Science and Information Technology
Student_63_2,80,86,83,75,80,80,DIPLOMA,Mechanical and Electrical
Student_63_3,76,85,81,75,83,93,DIPLOMA,Electronics and Communication
Student_63_4,77,83,76,83,95,81,DIPLOMA,Construction and Design
Student_63_5,95,81,79,84,85,80,DIPLOMA,Hospitality and Event Management
Student_63_6,81,85,87,77,85,75,DIPLOMA,Life Sciences and Environment
Student_63_7,93,79,81,88,81,85,DIPLOMA,Arts and Media
Student_63_8,82,80,88,80,81,81,DIPLOMA,Physical Education and Wellness
Student_63_9,81,89,77,75,89,82,DIPLOMA,"Finance, Business, and Marketing"
Student_64_1,80,81,85,77,80,93,DIPLOMA,Computer Science and Information Technology
Student_64_2,79,92,88,79,85,81,DIPLOMA,Mechanical and Electrical
Student_64_3,80,83,82,76,82,94,DIPLOMA,Electronics and Communication
Student_64_4,79,82,76,88,91,80,DIPLOMA,Construction and Design
Student_64_5,93,83,76,83,85,85,DIPLOMA,Hospitality and Event Management
Student_64_6,80,81,92,79,88,79,DIPLOMA,Life Sciences and Environment
Student_64_7,89,79,85,85,85,83,DIPLOMA,Arts and Media
Student_64_8,87,76,86,77,83,80,DIPLOMA,Physical Education and Wellness
Student_64_9,83,86,76,75,90,80,DIPLOMA,"Finance, Business, and Marketing"
Student_65_1,76,87,80,76,83,85,DIPLOMA,Computer Science and Information Technology
Student_65_2,75,89,84,77,83,83,DIPLOMA,Mechanical and Electrical
Student_65_3,77,81,88,76,80,89,DIPLOMA,Electronics and Communication
Student_65_4,80,85,75,86,87,83,DIPLOMA,Construction and Design
Student_65_5,85,84,76,80,83,83,DIPLOMA,Hospitality and Event Management
Student_65_6,80,83,87,78,87,79,DIPLOMA,Life Sciences and Environment
Student_65_7,87,78,84,83,80,83,DIPLOMA,Arts and Media
Student_65_8,85,79,91,80,84,85,DIPLOMA,Physical Education and Wellness
Student_65_9,80,83,78,77,95,80,DIPLOMA,"Finance, Business, and Marketing"
Student_66_1,80,89,85,75,80,90,DIPLOMA,Computer Science and Information Technology
Student_66_2,75,94,82,78,85,83,DIPLOMA,Mechanical and Electrical
Student_66_3,78,80,87,78,85,94,DIPLOMA,Electronics and Communication
Student_66_4,76,81,76,87,85,84,DIPLOMA,Construction and Design
Student_66_5,85,84,77,90,82,80,DIPLOMA,Hospitality and Event Management
Student_66_6,80,85,85,76,84,80,DIPLOMA,Life Sciences and Environment
Student_66_7,92,80,84,83,81,82,DIPLOMA,Arts and Media
Student_66_8,88,77,87,77,85,82,DIPLOMA,Physical Education and Wellness
Student_66_9,80,86,80,75,88,84,DIPLOMA,"Finance, Business, and Marketing"
Student_67_1,78,82,82,78,81,86,DIPLOMA,Computer Science and Information Technology
Student_67_2,80,87,90,76,84,83,DIPLOMA,Mechanical and Electrical
Student_67_3,77,83,88,80,80,86,DIPLOMA,Electronics and Communication
Student_67_4,79,80,77,87,88,81,DIPLOMA,Construction and Design
Student_67_5,87,81,78,87,83,80,DIPLOMA,Hospitality and Event Management
Student_67_6,85,85,88,77,84,76,DIPLOMA,Life Sciences and Environment
Student_67_7,87,79,84,87,83,85,DIPLOMA,Arts and Media
Student_67_8,80,80,94,78,80,83,DIPLOMA,Physical Education and Wellness
Student_67_9,80,85,80,75,86,81,DIPLOMA,"Finance, Business, and Marketing"
Student_68_1,79,80,84,78,84,88,DIPLOMA,Computer Science and Information Technology
Student_68_2,76,90,84,79,84,84,DIPLOMA,Mechanical and Electrical
Student_68_3,76,80,87,76,82,95,DIPLOMA,Electronics and Communication
Student_68_4,75,84,76,81,90,85,DIPLOMA,Construction and Design
Student_68_5,89,85,80,90,85,83,DIPLOMA,Hospitality and Event Management
Student_68_6,82,85,95,77,86,76,DIPLOMA,Life Sciences and Environment
Student_68_7,92,79,80,90,84,82,DIPLOMA,Arts and Media
Student_68_8,87,79,89,78,82,84,DIPLOMA,Physical Education and Wellness
Student_68_9,83,86,77,77,87,84,DIPLOMA,"Finance, Business, and Marketing"
Student_69_1,75,82,84,78,85,90,DIPLOMA,Computer Science and Information Technology
Student_69_2,79,90,90,80,82,81,DIPLOMA,Mechanical and Electrical
Student_69_3,79,85,81,79,80,92,DIPLOMA,Electronics and Communication
Student_69_4,80,83,76,82,86,81,DIPLOMA,Construction and Design
Student_69_5,87,80,75,88,81,83,DIPLOMA,Hospitality and Event Management
Student_69_6,80,81,94,80,80,79,DIPLOMA,Life Sciences and Environment
Student_69_7,91,77,80,89,83,81,DIPLOMA,Arts and Media
Student_69_8,80,78,89,75,85,85,DIPLOMA,Physical Education and Wellness
Student_69_9,81,86,77,76,93,80,DIPLOMA,"Finance, Business, and Marketing"
Student_70_1,80,89,83,80,82,85,DIPLOMA,Computer Science and Information Technology
Student_70_2,78,91,87,76,82,82,DIPLOMA,Mechanical and Electrical
Student_70_3,77,83,81,79,83,91,DIPLOMA,Electronics and Communication
Student_70_4,76,82,76,87,93,81,DIPLOMA,Construction and Design
Student_70_5,90,81,77,80,83,80,DIPLOMA,Hospitality and Event Management
Student_70_6,84,80,93,76,84,76,DIPLOMA,Life Sciences and Environment
Student_70_7,88,75,80,84,83,82,DIPLOMA,Arts and Media
Student_70_8,80,80,92,78,81,84,DIPLOMA,Physical Education and Wellness
Student_70_9,83,81,79,77,91,83,DIPLOMA,"Finance, Business, and Marketing"
Student_71_1,75,80,83,77,81,91,DIPLOMA,Computer Science and Information Technology
Student_71_2,75,89,86,76,83,82,DIPLOMA,Mechanical and Electrical
Student_71_3,79,82,86,77,82,89,DIPLOMA,Electronics and Communication
Student_71_4,79,84,77,81,94,85,DIPLOMA,Construction and Design
Student_71_5,88,81,75,80,82,84,DIPLOMA,Hospitality and Event Management
Student_71_6,85,84,85,80,85,77,DIPLOMA,Life Sciences and Environment
Student_71_7,88,77,85,84,80,81,DIPLOMA,Arts and Media
Student_71_8,82,78,93,77,84,82,DIPLOMA,Physical Education and Wellness
Student_71_9,80,86,78,77,90,81,DIPLOMA,"Finance, Business, and Marketing"
Student_72_1,80,81,83,78,82,85,DIPLOMA,Computer Science and Information Technology
Student_72_2,79,87,90,77,80,82,DIPLOMA,Mechanical and Electrical
Student_72_3,77,81,84,76,82,95,DIPLOMA,Electronics and Communication
Student_72_4,79,84,76,81,93,82,DIPLOMA,Construction and Design
Student_72_5,89,81,80,80,84,84,DIPLOMA,Hospitality and Event Management
Student_72_6,83,82,92,79,87,80,DIPLOMA,Life Sciences and Environment
Student_72_7,90,75,80,81,84,84,DIPLOMA,Arts and Media
Student_72_8,89,75,94,78,81,82,DIPLOMA,Physical Education and Wellness
Student_72_9,85,85,80,78,85,81,DIPLOMA,"Finance, Business, and Marketing"
Student_73_1,76,89,84,76,80,88,DIPLOMA,Computer Science and Information Technology
Student_73_2,80,94,85,78,83,82,DIPLOMA,Mechanical and Electrical
Student_73_3,77,80,81,80,84,92,DIPLOMA,Electronics and Communication
Student_73_4,76,80,80,86,90,83,DIPLOMA,Construction and Design
Student_73_5,91,81,79,80,84,80,DIPLOMA,Hospitality and Event Management
