Student ID,English,Mathematics,Science,Logical Reasoning,Computer Awareness
Student_164_5,55,55,59,59,59
Student_165_1,61,70,72,71,72
Student_165_2,65,70,71,65,67
Student_165_3,67,66,66,67,67
Student_165_4,59,63,58,61,56
Student_165_5,56,57,57,59,56
Student_166_1,65,74,73,74,71
Student_166_2,66,71,73,71,65
Student_166_3,70,67,69,66,68
Student_166_4,59,61,56,64,61
Student_166_5,56,55,57,57,57
Student_167_1,60,74,70,72,74
Student_167_2,72,74,74,67,66
Student_167_3,62,67,67,68,66
Student_167_4,55,61,57,64,55
Student_167_5,57,58,58,56,57
Student_168_1,73,70,70,71,71
Student_168_2,66,71,71,70,69
Student_168_3,73,66,66,68,66
Student_168_4,58,63,57,64,64
Student_168_5,55,56,55,59,58
Student_169_1,61,70,73,65,70
Student_169_2,63,73,74,70,68
Student_169_3,62,68,69,66,69
Student_169_4,56,60,58,61,59
Student_169_5,55,59,57,55,55
Student_170_1,71,74,72,69,72
Student_170_2,69,71,70,69,67
Student_170_3,74,66,69,67,69
Student_170_4,58,61,55,60,63
Student_170_5,59,59,57,56,57
Student_171_1,65,72,70,69,74
Student_171_2,70,70,73,67,68
Student_171_3,65,65,68,66,68
Student_171_4,59,61,57,61,59
Student_171_5,56,56,59,58,57
Student_172_1,71,71,74,65,73
Student_172_2,70,73,72,65,68
Student_172_3,65,65,65,69,66
Student_172_4,57,60,55,64,55
Student_172_5,59,56,57,56,55
Student_173_1,62,72,71,74,71
Student_173_2,60,72,73,74,66
Student_173_3,70,69,67,65,69
Student_173_4,55,61,59,64,64
Student_173_5,57,55,59,58,58
Student_174_1,70,74,71,66,71
Student_174_2,71,71,70,65,67
Student_174_3,70,67,65,68,65
Student_174_4,57,60,55,64,55
Student_174_5,58,57,56,56,55
Student_175_1,66,74,74,68,73
Student_175_2,63,74,73,72,65
Student_175_3,74,68,65,69,66
Student_175_4,56,61,56,61,59
Student_175_5,59,57,59,57,56
Student_176_1,64,71,73,71,74
Student_176_2,73,72,74,74,65
Student_176_3,73,67,68,69,68
Student_176_4,58,64,55,62,64
Student_176_5,57,57,58,58,57
Student_177_1,63,70,74,72,74
Student_177_2,62,71,71,68,67
Student_177_3,72,69,69,67,68
Student_177_4,56,61,57,61,62
Student_177_5,59,55,55,56,58
Student_178_1,67,73,74,66,70
Student_178_2,60,73,72,73,68
Student_178_3,69,66,67,67,67
Student_178_4,55,60,56,63,62
Student_178_5,59,55,57,58,55
Student_179_1,63,72,73,68,71
Student_179_2,62,73,74,70,65
Student_179_3,68,68,69,67,67
Student_179_4,56,62,57,64,56
Student_179_5,56,55,58,56,55
Student_180_1,70,72,72,67,70
Student_180_2,62,72,74,67,68
Student_180_3,73,66,68,69,65
Student_180_4,58,61,55,62,64
Student_180_5,57,58,57,59,55
Student_181_1,68,74,74,65,72
Student_181_2,73,70,73,67,67
Student_181_3,60,65,68,69,69
Student_181_4,59,61,59,62,57
Student_181_5,57,56,55,57,58
Student_182_1,70,73,70,71,74
Student_182_2,61,73,74,73,65
Student_182_3,72,68,69,67,66
Student_182_4,58,61,59,62,59
Student_182_5,59,57,59,58,58
Student_183_1,63,70,72,74,74
Student_183_2,68,74,71,72,65
Student_183_3,62,65,69,65,68
Student_183_4,56,64,59,60,64
Student_183_5,57,56,57,56,57
Student_184_1,73,70,73,72,73
Student_184_2,67,72,73,74,67
Student_184_3,64,66,67,68,67
Student_184_4,57,64,56,61,61
Student_184_5,55,55,58,56,57
Student_185_1,62,71,73,66,73
Student_185_2,65,74,72,69,68
Student_185_3,67,65,66,65,68
Student_185_4,55,62,59,63,57
Student_185_5,58,59,55,55,58
Student_186_1,65,71,73,71,74
Student_186_2,74,72,74,70,68
Student_186_3,71,68,69,68,65
Student_186_4,55,61,57,64,61
Student_186_5,58,56,55,58,55
Student_187_1,73,71,70,69,73
Student_187_2,61,73,70,72,68
Student_187_3,74,68,65,67,69
Student_187_4,55,64,55,63,57
Student_187_5,57,59,59,58,57
Student_188_1,60,72,72,72,74
Student_188_2,69,71,71,71,69
Student_188_3,65,66,65,66,67
Student_188_4,56,64,56,61,57
Student_188_5,58,55,55,58,59
Student_189_1,64,72,71,69,70
Student_189_2,67,70,73,70,65
Student_189_3,65,66,66,67,67
Student_189_4,56,63,58,60,63
Student_189_5,56,56,57,57,56
Student_190_1,64,71,74,65,74
Student_190_2,66,71,72,68,65
Student_190_3,73,65,67,67,65
Student_190_4,58,63,58,63,57
Student_190_5,55,58,57,59,58
Student_191_1,68,70,71,67,71
Student_191_2,68,71,73,67,66
Student_191_3,64,68,69,67,66
Student_191_4,56,63,59,61,56
Student_191_5,58,57,58,55,56
Student_192_1,67,74,72,72,72
Student_192_2,69,71,71,68,66
Student_192_3,67,67,66,67,69
Student_192_4,58,61,58,60,58
Student_192_5,56,59,55,58,59
Student_193_1,60,73,70,68,72
Student_193_2,61,71,74,71,69
Student_193_3,65,65,65,67,69
Student_193_4,58,61,57,64,60
Student_193_5,55,57,57,59,57
Student_194_1,60,73,73,71,74
Student_194_2,67,73,72,67,66
Student_194_3,62,69,69,67,67
Student_194_4,58,61,57,60,57
Student_194_5,56,55,56,59,55
Student_195_1,73,72,74,71,74
Student_195_2,66,72,71,66,68
Student_195_3,62,68,69,65,67
Student_195_4,56,61,58,60,60
Student_195_5,57,59,59,59,57
Student_196_1,65,74,73,67,71
Student_196_2,60,73,70,65,67
Student_196_3,60,66,68,67,65
Student_196_4,58,63,57,63,56
Student_196_5,55,59,58,59,56
Student_197_1,62,73,72,72,74
Student_197_2,67,70,71,65,65
Student_197_3,68,65,65,68,68
Student_197_4,55,60,59,63,59
Student_197_5,59,59,56,57,56
Student_198_1,60,73,71,68,71
Student_198_2,70,73,70,66,66
Student_198_3,66,68,69,67,65
Student_198_4,56,60,55,64,64
Student_198_5,55,55,56,59,59
Student_199_1,73,74,70,69,72
Student_199_2,63,70,70,71,68
Student_199_3,66,68,69,69,68
Student_199_4,59,63,56,61,60
Student_199_5,59,57,58,57,58
Student_200_1,63,72,72,74,74
Student_200_2,63,70,73,73,69
Student_200_3,73,66,66,69,68
Student_200_4,55,63,58,62,64
Student_200_5,55,59,57,58,58
Student_201_1,73,72,72,65,72
Student_201_2,68,73,71,68,65
Student_201_3,69,67,68,66,69
Student_201_4,59,60,59,61,63
Student_201_5,58,56,55,57,58
Student_202_1,70,74,70,66,73
Student_202_2,71,71,74,66,69
Student_202_3,66,68,67,65,65
Student_202_4,56,61,56,62,56
Student_202_5,58,58,57,57,57
Student_203_1,68,72,72,74,70
Student_203_2,71,72,74,67,68
Student_203_3,67,66,68,65,66
Student_203_4,58,61,59,63,59
Student_203_5,59,59,56,59,59
Student_204_1,74,74,74,74,73
Student_204_2,72,70,72,68,69
Student_204_3,71,66,67,67,66
Student_204_4,57,63,56,62,56
Student_204_5,55,56,57,56,55
Student_205_1,60,74,71,69,72
Student_205_2,60,74,72,67,69
Student_205_3,64,66,68,66,69
Student_205_4,59,63,57,62,61
Student_205_5,55,58,55,55,59
Student_206_1,64,70,71,71,74
Student_206_2,67,73,74,74,65
Student_206_3,65,68,67,69,66
Student_206_4,55,62,56,64,58
Student_206_5,58,59,55,58,56
Student_207_1,65,71,70,65,74
Student_207_2,72,71,73,74,68
Student_207_3,70,69,66,65,66
Student_207_4,55,62,55,61,55
Student_207_5,56,56,57,59,58
Student_208_1,60,71,73,67,70
Student_208_2,69,73,71,74,68
Student_208_3,63,66,66,68,67
Student_208_4,56,62,55,63,57
Student_208_5,58,56,59,55,56
Student_209_1,72,72,71,66,70
Student_209_2,70,70,71,65,65
Student_209_3,71,66,66,65,68
Student_209_4,56,64,58,61,55
Student_209_5,59,59,56,58,58
Student_210_1,68,72,70,70,74
Student_210_2,73,70,70,65,67
Student_210_3,66,66,66,68,69
Student_210_4,57,63,59,63,64
Student_210_5,59,58,57,59,58
Student_211_1,64,72,70,68,71
Student_211_2,64,72,70,73,65
Student_211_3,64,66,67,67,68
Student_211_4,58,60,55,60,57
Student_211_5,56,59,59,55,58
Student_212_1,66,71,70,72,74
Student_212_2,64,73,71,71,67
Student_212_3,63,65,65,66,67
Student_212_4,56,64,56,61,62
Student_212_5,58,59,55,57,57
Student_213_1,74,73,73,69,71
Student_213_2,71,72,72,74,66
Student_213_3,71,69,66,67,68
Student_213_4,56,64,56,62,55
Student_213_5,58,59,58,56,57
Student_214_1,60,70,73,74,71
Student_214_2,60,72,74,72,65
Student_214_3,67,65,67,65,65
Student_214_4,56,60,56,64,58
Student_214_5,58,59,58,55,59
Student_215_1,66,73,71,74,70
Student_215_2,63,73,73,67,68
Student_215_3,63,68,66,65,69
Student_215_4,57,64,58,62,59
Student_215_5,55,57,56,57,55
Student_216_1,74,71,71,72,72
Student_216_2,65,73,70,72,67
Student_216_3,67,66,68,66,66
Student_216_4,56,62,56,64,55
Student_216_5,57,59,55,59,59
Student_217_1,72,71,74,66,72
Student_217_2,71,73,71,70,67
Student_217_3,64,67,67,65,65
Student_217_4,56,60,58,64,64
Student_217_5,58,56,55,59,58
Student_218_1,64,70,73,66,73
Student_218_2,72,72,73,67,68
Student_218_3,63,66,69,68,68
Student_218_4,58,62,56,62,55
Student_218_5,55,58,59,57,59
Student_219_1,73,72,71,69,73
Student_219_2,64,72,70,67,69
Student_219_3,71,68,65,65,66
Student_219_4,57,60,58,63,64
Student_219_5,55,58,59,57,56
Student_220_1,69,70,73,68,71
Student_220_2,68,71,70,74,69
Student_220_3,66,69,69,68,68
Student_220_4,56,64,57,64,57
Student_220_5,56,58,59,57,56
Student_221_1,71,71,72,69,72
Student_221_2,72,70,73,68,66
Student_221_3,61,67,66,65,69
Student_221_4,57,63,56,61,55
Student_221_5,55,56,57,58,59
Student_222_1,66,71,71,66,74
Student_222_2,72,74,70,67,65
Student_222_3,72,66,67,66,68
Student_222_4,56,61,58,62,55
Student_222_5,56,59,55,59,56
Student_223_1,65,70,74,68,73
Student_223_2,70,70,70,67,69
Student_223_3,73,69,66,68,68
Student_223_4,59,62,55,64,58
Student_223_5,59,55,58,58,57
Student_224_1,71,74,72,74,71
Student_224_2,72,71,73,72,66
Student_224_3,65,67,65,66,67
Student_224_4,55,60,59,60,61
Student_224_5,57,58,55,56,57
Student_225_1,71,74,72,71,74
Student_225_2,60,73,72,67,69
Student_225_3,73,66,67,69,68
Student_225_4,58,63,58,64,64
Student_225_5,56,55,56,57,57
Student_226_1,67,70,71,67,71
Student_226_2,70,74,73,72,67
Student_226_3,61,67,68,68,67
Student_226_4,56,61,58,60,62
Student_226_5,57,56,57,56,56
Student_227_1,70,72,74,69,74
Student_227_2,73,73,72,66,69
Student_227_3,69,69,67,67,65
Student_227_4,57,61,59,60,59
Student_227_5,59,55,57,59,59
Student_228_1,74,72,70,66,72
Student_228_2,61,74,73,68,66
Student_228_3,61,65,65,65,69
Student_228_4,57,60,59,64,61
Student_228_5,57,55,59,59,58
Student_229_1,62,73,73,74,72
Student_229_2,66,74,74,73,66
Student_229_3,74,69,65,66,69
Student_229_4,55,63,57,61,60
Student_229_5,56,59,56,56,55
Student_230_1,66,71,70,70,71
Student_230_2,69,74,74,74,65
Student_230_3,62,65,66,69,68
Student_230_4,58,61,55,64,57
Student_230_5,56,56,59,59,55
Student_231_1,66,72,70,68,71
Student_231_2,63,71,74,73,68
Student_231_3,65,66,69,69,69
Student_231_4,56,63,58,63,59
Student_231_5,55,56,58,57,58
Student_232_1,74,73,70,65,72
Student_232_2,61,73,73,65,65
Student_232_3,65,65,68,65,66
Student_232_4,57,64,59,64,58
Student_232_5,58,55,58,58,58
Student_233_1,60,72,73,71,74
Student_233_2,73,74,70,72,69
Student_233_3,61,68,67,65,66
Student_233_4,55,61,56,61,58
Student_233_5,55,58,57,58,59
Student_234_1,69,73,72,68,72
Student_234_2,60,72,72,74,67
Student_234_3,62,67,69,69,69
Student_234_4,59,64,57,62,64
Student_234_5,56,56,59,59,55
Student_235_1,67,72,70,67,74
Student_235_2,71,71,71,67,69
Student_235_3,60,69,66,68,65
Student_235_4,58,60,56,64,58
Student_235_5,55,58,56,57,57
Student_236_1,73,70,70,65,73
Student_236_2,69,72,73,66,67
Student_236_3,71,69,69,69,68
Student_236_4,58,63,58,63,64
Student_236_5,59,55,58,55,56
Student_237_1,63,72,70,67,71
Student_237_2,69,74,72,72,69
Student_237_3,60,65,68,69,67
Student_237_4,58,62,59,62,62
Student_237_5,57,55,55,55,56
Student_238_1,74,72,74,74,70
Student_238_2,60,70,73,71,68
Student_238_3,60,68,69,69,65
Student_238_4,55,61,58,62,61
Student_238_5,57,55,56,55,59
Student_239_1,68,70,72,66,72
Student_239_2,74,70,70,68,66
Student_239_3,64,67,68,67,69
Student_239_4,56,63,57,60,62
Student_239_5,59,59,58,56,58
Student_240_1,64,72,70,72,70
Student_240_2,72,74,73,67,67
Student_240_3,71,65,65,67,67
Student_240_4,57,61,56,61,57
Student_240_5,55,55,58,55,56
Student_241_1,73,71,70,65,70
Student_241_2,61,73,72,71,65
Student_241_3,70,69,68,69,69
Student_241_4,58,62,59,63,61
Student_241_5,57,59,56,58,58
Student_242_1,67,72,74,65,70
Student_242_2,60,72,73,74,67
Student_242_3,71,66,68,68,68
Student_242_4,58,61,59,63,59
Student_242_5,58,55,58,56,58
Student_243_1,73,70,74,72,74
Student_243_2,74,73,73,66,67
Student_243_3,64,67,65,65,67
Student_243_4,55,61,57,61,58
Student_243_5,55,55,55,59,57
Student_244_1,61,74,70,71,73
Student_244_2,62,72,72,68,67
Student_244_3,69,67,68,66,69
Student_244_4,56,64,56,64,62
Student_244_5,55,56,59,59,55
Student_245_1,73,72,72,69,70
Student_245_2,64,73,73,74,68
Student_245_3,74,66,68,66,68
Student_245_4,57,61,56,62,60
Student_245_5,59,58,56,56,56
Student_246_1,71,74,73,73,74
Student_246_2,60,72,72,66,65
Student_246_3,71,66,69,68,66
Student_246_4,59,62,59,63,61
Student_246_5,58,55,59,57,59
Student_247_1,73,74,70,65,72
Student_247_2,72,70,70,68,65
Student_247_3,65,66,68,68,65
Student_247_4,59,60,59,64,57
Student_247_5,57,56,57,58,59
Student_248_1,72,73,73,70,72
Student_248_2,73,70,73,66,67
Student_248_3,68,69,65,69,67
Student_248_4,55,63,56,64,57
Student_248_5,57,55,56,59,56
Student_249_1,60,73,71,68,74
Student_249_2,74,72,71,73,67
Student_249_3,63,65,67,68,66
Student_249_4,56,60,58,63,61
Student_249_5,59,57,58,59,57
Student_250_1,65,72,72,69,71
Student_250_2,66,70,73,71,69
Student_250_3,70,67,67,67,68
Student_250_4,55,64,59,60,59
Student_250_5,56,59,57,58,57
Student_251_1,73,73,71,71,73
Student_251_2,70,73,73,71,65
Student_251_3,63,68,65,69,69
Student_251_4,59,60,58,62,62
Student_251_5,58,56,58,55,58
Student_252_1,62,71,73,69,72
Student_252_2,70,74,72,74,67
Student_252_3,66,68,69,67,66
Student_252_4,56,62,56,64,63
Student_252_5,57,59,56,57,55
Student_253_1,69,70,72,72,71
Student_253_2,74,72,73,67,66
Student_253_3,62,68,65,67,67
Student_253_4,55,64,56,64,57
Student_253_5,59,58,58,57,59
Student_254_1,72,71,73,65,73
Student_254_2,69,70,72,72,66
Student_254_3,66,67,66,68,67
Student_254_4,59,61,59,62,56
Student_254_5,59,55,56,59,58
Student_255_1,66,72,72,72,73
Student_255_2,70,70,73,71,68
Student_255_3,61,65,67,69,68
Student_255_4,57,63,57,64,63
Student_255_5,55,57,58,55,56
Student_256_1,71,70,72,74,73
Student_256_2,65,72,74,69,68
Student_256_3,68,69,65,68,66
Student_256_4,55,60,58,60,55
Student_256_5,55,56,57,57,58
Student_257_1,73,72,72,72,72
Student_257_2,72,71,70,71,69
Student_257_3,66,69,68,68,68
Student_257_4,57,63,57,62,64
Student_257_5,55,58,58,57,58
Student_258_1,68,71,70,71,72
Student_258_2,69,73,73,70,67
Student_258_3,66,67,68,69,67
Student_258_4,56,64,55,63,56
Student_258_5,59,55,59,55,56
Student_259_1,67,72,74,72,73
Student_259_2,71,73,74,71,67
Student_259_3,74,68,66,67,66
Student_259_4,55,61,58,60,59
Student_259_5,58,57,57,58,59
Student_260_1,66,73,71,69,71
Student_260_2,70,70,73,66,68
Student_260_3,62,67,65,66,67
Student_260_4,59,62,56,63,62
Student_260_5,55,57,57,55,59
Student_261_1,61,71,72,74,74
Student_261_2,73,71,73,73,68
Student_261_3,67,65,67,67,69
Student_261_4,58,63,58,63,57
Student_261_5,55,56,56,55,59
Student_262_1,67,70,72,68,71
Student_262_2,64,74,73,70,68
Student_262_3,63,65,66,65,69
Student_262_4,56,63,57,64,59
Student_262_5,55,57,59,59,57
Student_263_1,70,71,72,69,70
Student_263_2,67,70,72,70,68
Student_263_3,74,69,67,65,67
Student_263_4,59,61,58,63,55
Student_263_5,55,55,58,55,56
Student_264_1,66,71,73,68,71
Student_264_2,67,73,71,68,66
Student_264_3,69,68,67,66,68
Student_264_4,59,63,57,60,62
Student_264_5,55,57,58,55,58
Student_265_1,69,71,72,69,72
Student_265_2,71,71,70,66,66
Student_265_3,73,67,66,68,65
Student_265_4,56,60,55,60,56
Student_265_5,58,57,58,56,58
Student_266_1,60,72,74,70,73
Student_266_2,60,73,71,70,66
Student_266_3,62,68,68,66,69
Student_266_4,57,60,56,63,62
Student_266_5,59,56,59,56,59
Student_267_1,60,74,74,68,73
Student_267_2,61,74,71,73,66
Student_267_3,66,67,69,65,68
Student_267_4,57,62,55,60,62
Student_267_5,55,55,55,57,57
Student_268_1,69,70,74,74,74
Student_268_2,71,70,72,67,65
Student_268_3,66,68,69,66,66
Student_268_4,55,61,58,63,59
Student_268_5,56,55,57,58,59
Student_269_1,74,73,72,67,72
Student_269_2,67,73,72,72,68
Student_269_3,63,68,67,65,65
Student_269_4,57,60,56,60,64
Student_269_5,57,57,58,56,59
Student_270_1,61,70,70,69,74
Student_270_2,65,71,74,70,67
Student_270_3,70,69,69,68,65
Student_270_4,57,60,59,61,62
Student_270_5,59,58,55,57,57
Student_271_1,65,71,70,66,70
Student_271_2,61,72,71,66,69
Student_271_3,64,68,65,68,69
Student_271_4,55,63,56,62,59
Student_271_5,55,59,56,56,57
Student_272_1,72,72,70,69,73
Student_272_2,69,72,70,65,67
Student_272_3,61,68,69,65,69
Student_272_4,57,61,59,62,64
Student_272_5,56,58,59,58,55
Student_273_1,68,73,72,70,73
Student_273_2,72,73,70,72,68
Student_273_3,74,69,69,69,68
Student_273_4,58,63,59,64,60
Student_273_5,57,57,58,58,56
Student_274_1,69,72,74,67,72
Student_274_2,63,71,74,66,69
Student_274_3,69,67,66,69,68
Student_274_4,55,61,55,64,61
Student_274_5,55,56,56,58,55
Student_275_1,62,71,74,68,71
Student_275_2,74,70,72,70,69
Student_275_3,66,66,69,67,69
Student_275_4,58,60,58,63,62
Student_275_5,58,59,56,58,58
Student_276_1,67,70,71,71,73
Student_276_2,67,72,71,74,69
Student_276_3,63,69,67,65,65
Student_276_4,56,60,58,62,56
Student_276_5,57,57,55,55,56
Student_277_1,65,74,71,71,73
Student_277_2,61,72,74,65,67
Student_277_3,64,65,66,69,69
Student_277_4,57,64,57,63,59
Student_277_5,58,59,56,57,56
Student_278_1,70,71,71,67,70
Student_278_2,61,72,71,72,69
Student_278_3,69,65,65,68,65
Student_278_4,55,64,59,63,57
Student_278_5,56,55,58,58,58
Student_279_1,63,73,73,72,71
Student_279_2,65,71,72,69,67
Student_279_3,71,67,65,69,67
Student_279_4,56,62,56,62,61
Student_279_5,59,56,59,55,59
Student_280_1,70,74,72,71,71
Student_280_2,70,73,73,66,66
Student_280_3,72,66,69,66,68
Student_280_4,56,61,57,64,60
Student_280_5,56,58,59,59,57
Student_281_1,63,73,70,69,72
Student_281_2,60,74,72,66,69
Student_281_3,69,66,69,67,69
Student_281_4,55,60,59,61,60
Student_281_5,58,56,55,56,55
Student_282_1,62,71,72,72,73
Student_282_2,68,72,71,68,67
Student_282_3,69,66,68,66,65
Student_282_4,58,60,56,61,62
Student_282_5,55,58,57,56,57
Student_283_1,65,71,70,67,74
Student_283_2,63,73,70,69,67
Student_283_3,67,65,65,65,69
Student_283_4,58,63,56,62,57
Student_283_5,57,57,59,56,56
Student_284_1,71,71,70,65,72
Student_284_2,61,74,71,69,67
Student_284_3,68,68,68,66,69
Student_284_4,56,63,56,61,58
Student_284_5,58,56,58,57,55
Student_285_1,62,73,72,73,73
Student_285_2,65,70,72,74,66
Student_285_3,67,69,68,69,68
Student_285_4,57,64,57,64,55
Student_285_5,58,55,59,55,55
Student_286_1,68,73,73,71,73
Student_286_2,73,73,70,65,68
Student_286_3,71,65,67,66,68
Student_286_4,59,64,56,61,58
Student_286_5,56,55,58,59,55
Student_287_1,61,70,73,66,70
Student_287_2,60,70,71,74,68
Student_287_3,67,65,69,67,65
Student_287_4,59,63,59,61,64
Student_287_5,57,56,55,59,55
Student_288_1,66,74,71,68,70
Student_288_2,62,73,72,72,68
Student_288_3,67,69,66,65,67
Student_288_4,57,60,56,61,55
Student_288_5,59,57,57,58,56
Student_289_1,73,71,71,68,71
Student_289_2,70,74,71,70,67
Student_289_3,64,69,67,68,65
Student_289_4,55,63,55,60,55
Student_289_5,59,59,55,58,55
Student_290_1,70,74,72,66,72
Student_290_2,63,72,72,67,68
Student_290_3,61,69,65,68,68
Student_290_4,55,63,59,63,59
Student_290_5,57,58,56,57,57
Student_291_1,64,71,74,67,72
Student_291_2,63,70,70,71,65
Student_291_3,72,66,68,68,68
Student_291_4,56,63,56,60,59
Student_291_5,56,56,56,59,55
Student_292_1,69,73,73,73,72
Student_292_2,74,72,71,74,69
Student_292_3,66,69,67,67,69
Student_292_4,55,62,57,64,56
Student_292_5,56,57,59,57,56
Student_293_1,73,72,71,70,71
Student_293_2,60,73,71,65,67
Student_293_3,61,68,69,65,66
Student_293_4,55,61,58,64,57
Student_293_5,58,57,57,59,57
Student_294_1,67,73,72,66,73
Student_294_2,70,71,74,66,69
Student_294_3,62,69,66,66,66
Student_294_4,57,60,58,62,55
Student_294_5,57,55,57,57,56
Student_295_1,72,73,71,73,70
Student_295_2,69,74,73,67,66
Student_295_3,69,68,67,66,67
Student_295_4,55,64,58,60,55
Student_295_5,55,57,55,58,57
Student_296_1,74,70,73,74,74
Student_296_2,74,73,71,74,66
Student_296_3,61,65,65,69,68
Student_296_4,55,63,56,63,58
Student_296_5,57,58,57,56,56
Student_297_1,65,72,73,66,74
Student_297_2,70,72,72,65,68
Student_297_3,61,67,67,66,66
Student_297_4,56,63,56,63,61
Student_297_5,58,58,56,57,57
Student_298_1,61,72,73,70,71
Student_298_2,62,74,71,65,66
Student_298_3,61,68,69,67,65
Student_298_4,56,60,58,62,55
Student_298_5,55,57,56,59,55
Student_299_1,61,70,70,71,70
Student_299_2,68,74,71,67,67
Student_299_3,74,66,69,66,68
Student_299_4,57,62,59,60,61
Student_299_5,58,57,55,55,55
Student_300_1,66,71,72,73,71
Student_300_2,64,70,71,65,67
Student_300_3,71,67,68,69,69
Student_300_4,56,64,57,61,57
Student_300_5,57,56,55,57,56
Student_301_1,62,74,72,70,73
Student_301_2,69,73,70,74,69
Student_301_3,60,69,68,68,67
Student_301_4,56,62,57,61,59
Student_301_5,59,55,57,59,58
Student_302_1,66,73,73,70,73
Student_302_2,69,70,74,73,65
Student_302_3,65,68,67,68,69
Student_302_4,56,60,57,61,61
Student_302_5,56,55,57,57,55
Student_303_1,62,73,71,69,73
Student_303_2,74,71,73,69,69
Student_303_3,67,66,69,68,69
Student_303_4,59,63,58,63,62
Student_303_5,56,55,58,56,59
Student_304_1,70,71,74,74,71
Student_304_2,60,72,72,69,66
Student_304_3,62,67,69,69,69
Student_304_4,59,63,55,62,63
Student_304_5,58,57,55,55,57
Student_305_1,70,70,74,69,72
Student_305_2,68,71,71,72,69
Student_305_3,70,66,67,68,66
Student_305_4,57,60,58,62,57
Student_305_5,57,59,59,59,59
Student_306_1,74,73,70,72,73
Student_306_2,71,71,73,67,65
Student_306_3,70,66,65,66,67
Student_306_4,58,62,59,61,55
Student_306_5,57,58,57,57,55
Student_307_1,63,72,73,67,70
Student_307_2,67,73,71,67,67
Student_307_3,67,69,68,68,68
Student_307_4,56,64,57,60,56
Student_307_5,56,59,58,57,59
Student_308_1,63,70,70,74,71
Student_308_2,66,74,73,66,69
Student_308_3,67,67,66,68,67
Student_308_4,55,61,56,62,64
Student_308_5,59,59,57,55,59
Student_309_1,65,74,73,69,74
Student_309_2,67,70,74,71,69
Student_309_3,72,68,68,68,65
Student_309_4,59,61,57,62,63
Student_309_5,59,59,58,57,59
Student_310_1,64,73,72,70,72
Student_310_2,60,73,74,73,67
Student_310_3,73,66,66,67,68
Student_310_4,57,62,55,60,60
Student_310_5,57,55,56,56,56
Student_311_1,74,72,73,72,73
Student_311_2,60,70,71,66,67
Student_311_3,71,65,67,67,68
Student_311_4,58,63,57,64,56
Student_311_5,59,57,57,56,56
Student_312_1,66,70,72,69,71
Student_312_2,63,71,74,73,69
Student_312_3,67,67,67,67,68
Student_312_4,55,63,55,62,56
Student_312_5,56,55,56,58,55
Student_313_1,74,73,72,74,73
Student_313_2,63,71,72,68,66
Student_313_3,71,67,69,69,67
Student_313_4,57,61,56,63,63
Student_313_5,56,58,58,58,55
Student_314_1,67,72,71,73,73
Student_314_2,67,71,71,72,65
Student_314_3,66,69,69,66,69
